,stop_id,entry/update time,date_time,duration,call_for_service,location,intersection,PID,race,perceivedDisability,limited_english,age,gender,lgbt,genderNonconforming,evidence_found,actions_taken,personSearchGiven,propertySearchGiven,basis_for_search,basisForSearchExplanation,reason_for_stop,reasonForStopDetail,reasonForStopExplanation,result,entryUpdateTime,Type,speed
350,2514,8/26/2021 14:51,2021-08-26 14:35:00,16,FALSE,Almond,Sunkist,1,Pacific Islander,Speech impairment or limited use of language,TRUE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph zone,Citation for infraction; Citation for infraction,2021-08-26 14:35:00,1,
351,2533,8/30/2021 12:19,2021-08-30 12:15:00,5,FALSE,Almond,Verano,1,Middle Eastern or South Asian,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,39mph in 25mph zone,Warning (verbal or written),2021-08-30 12:15:00,1,
352,2534,8/30/2021 13:53,2021-08-30 13:42:00,10,FALSE,Almond,Doud,1,Hispanic/Latino(a),Speech impairment or limited use of language,TRUE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph zone,Citation for infraction,2021-08-30 13:42:00,1,
353,2536,8/30/2021 14:34,2021-08-30 14:30:00,3,FALSE,Foothill Expwy,Edith,1,Black/African American,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in a 45,Warning (verbal or written),2021-08-30 14:30:00,1,
354,2537,8/30/2021 15:07,2021-08-30 14:55:00,8,FALSE,Foothill Expwy,Loyola,1,Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62mph in a 45,Citation for infraction,2021-08-30 14:55:00,1,
355,2541,8/31/2021 9:04,2021-08-31 8:53:00,10,FALSE,Springer,Riverside,1,Middle Eastern or South Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,46mph in 30mph zone,Citation for infraction,2021-08-31 8:53:00,1,
356,2542,8/31/2021 9:19,2021-08-31 9:09:00,10,FALSE,Springer,Riverside,1,White,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,49mph in 30mph zone,Citation for infraction,2021-08-31 9:09:00,1,
357,2543,8/31/2021 9:37,2021-08-31 9:25:00,11,FALSE,Springer,Riverside,1,White,,FALSE,75,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,48mph in 30mph zone,Citation for infraction,2021-08-31 9:25:00,1,
358,2546,8/31/2021 11:02,2021-08-31 10:50:00,8,FALSE,Fremont,Miramonte,1,White,,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61mph in a 45,Citation for infraction,2021-08-31 10:50:00,1,
359,2547,8/31/2021 12:03,2021-08-31 11:52:00,10,FALSE,Springer,Covington,1,Hispanic/Latino(a),Speech impairment or limited use of language,TRUE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in 30mph zone,Citation for infraction,2021-08-31 11:52:00,1,
360,2548,8/31/2021 14:21,2021-08-31 14:05:00,10,FALSE,Rixford Ln,Parma way,1,Middle Eastern or South Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,53mph in 30mph zone,Citation for infraction,2021-08-31 14:05:00,1,
361,2552,9/1/2021 14:40,2021-09-01 14:25:00,8,FALSE,Rose,Springer,1,Middle Eastern or South Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,47mph in 30mph zone,Citation for infraction,2021-09-01 14:25:00,1,
362,2560,9/3/2021 6:17,2021-09-02 16:20:00,10,FALSE,Homestead Rd,Fallen Leaf Ln,1,White,,FALSE,70,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high speed on Homestead. Radar confirmed 42mph. Driver stopped and identified. Warning issued.,Warning (verbal or written),2021-09-02 16:20:00,2,"42, 25"
363,2577,9/7/2021 9:06,2021-09-07 8:49:00,10,FALSE,Los Altos Avenue,W. Portola,1,Hispanic/Latino(a),,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph zone,Citation for infraction,2021-09-07 8:49:00,1,
364,2578,9/7/2021 9:39,2021-09-07 9:36:00,10,FALSE,El Camino real,Los Altos ave,1,Hispanic/Latino(a),,FALSE,17,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in a 35mph zone,Citation for infraction,2021-09-07 9:36:00,1,
365,2590,9/8/2021 9:52,2021-09-08 9:40:00,10,FALSE,Fremont,Altos oaks,1,Hispanic/Latino(a),Speech impairment or limited use of language,TRUE,60,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,43mph in 25mph zone (senior citizen facility),Citation for infraction,2021-09-08 9:40:00,1,
366,2591,9/8/2021 10:13,2021-09-08 10:00:00,10,FALSE,Springer,Fremont,1,Hispanic/Latino(a),,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,66mph.  45mph speed limit,Citation for infraction,2021-09-08 10:00:00,1,
367,2595,9/8/2021 12:47,2021-09-08 12:42:00,3,FALSE,Almond,,1,White,,FALSE,55,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,38mph in 25mph zone,Warning (verbal or written),2021-09-08 12:42:00,1,
368,2596,9/8/2021 13:42,2021-09-08 13:30:00,11,FALSE,Almond,Alicia,1,Asian,Speech impairment or limited use of language,TRUE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in a 15mph school zone.  Lidar and radar used to acquire speeds from two separate officers.  Both officers listed on citation,Citation for infraction,2021-09-08 13:30:00,1,
369,2600,9/9/2021 12:58,2021-09-09 12:56:00,10,FALSE,almond ave,doud dr,1,White,,FALSE,55,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,35 in a 15mph,Citation for infraction,2021-09-09 12:56:00,1,
370,2603,9/9/2021 14:45,2021-09-09 14:30:00,9,FALSE,Covington,Miramonte,1,White,,FALSE,18,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42mph in 25mph zone,Citation for infraction,2021-09-09 14:30:00,1,
371,2604,9/9/2021 16:12,2021-09-09 8:05:00,3,FALSE,Oak Ave,Truman Ave,1,White,,FALSE,17,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver speeding on Oak. Radar confirmed 36 mph in posted 25/15 school zone. Traffic light. Driver warned.,Warning (verbal or written),2021-09-09 8:05:00,2,"35, 15"
372,2606,9/9/2021 16:19,2021-09-09 15:00:00,10,FALSE,Almond Ave,Gordon,1,Hispanic/Latino(a),,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high speed (40 mph visual) in posted 25 zone. Radar confirmed 40 mph. Driver stopped. Cited and released after identified,Citation for infraction,2021-09-09 15:00:00,2,"40, 25"
373,2607,9/9/2021 16:22,2021-09-09 15:12:00,11,FALSE,Almond Ave,Gordon Ave,1,Pacific Islander,,FALSE,55,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high speed (visual 40mph in posted 25 zone). Radar confirmed 43mph. Driver stopped and identified. Driver cited,Citation for infraction,2021-09-09 15:12:00,2,"40, 25"
374,2656,9/20/2021 10:03,2021-09-20 9:55:00,8,FALSE,Altos oaks,,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in 45,Citation for infraction,2021-09-20 9:55:00,1,
375,2657,9/20/2021 10:52,2021-09-20 10:44:00,8,FALSE,Magdalena,Foothill Expwy,1,Hispanic/Latino(a),,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62mph in 45,Citation for infraction,2021-09-20 10:44:00,1,
376,2658,9/20/2021 11:15,2021-09-20 11:05:00,8,FALSE,Foothill Expwy,Springer,1,White,,FALSE,55,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in 45,Citation for infraction,2021-09-20 11:05:00,1,
377,2667,9/21/2021 7:53,2021-09-21 7:40:00,8,FALSE,Grant,Foothill Expwy,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in a 45,Citation for infraction,2021-09-21 7:40:00,1,
378,2710,9/29/2021 7:11,2021-09-29 7:00:00,8,FALSE,Foothill Expwy,Arastradero,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,63mph in 45,Citation for infraction,2021-09-29 7:00:00,1,
379,2734,10/3/2021 14:39,2021-10-03 14:23:00,10,FALSE,Fremont,Altos oaks,1,Pacific Islander,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,75 mph in 45mph zone,Citation for infraction,2021-10-03 14:23:00,1,
380,2736,10/3/2021 17:13,2021-10-03 17:00:00,10,FALSE,Foothill Expressway,Springer,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,65mph in 45mph zone,Citation for infraction,2021-10-03 17:00:00,1,
381,2783,10/13/2021 15:01,2021-10-13 14:59:00,8,FALSE,Almond ave,,1,White,,FALSE,16,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,46mph in a 25 zone school,Citation for infraction,2021-10-13 14:59:00,1,
382,2816,10/20/2021 14:38,2021-10-20 14:36:00,10,FALSE,Almond,Sunkist,1,Asian,,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44 in 25mph,No Action,2021-10-20 14:36:00,1,
383,2835,10/26/2021 9:05,2021-10-26 9:02:00,8,FALSE,Golden ave,Covington,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in 25mph zone,Citation for infraction,2021-10-26 9:02:00,1,
384,2847,10/27/2021 8:39,2021-10-27 8:37:00,8,FALSE,Covington rd,Golden ave,1,Asian,,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,20mph through stop sign,No Action,2021-10-27 8:37:00,3,
385,2915,11/10/2021 10:10,2021-11-10 8:50:00,10,FALSE,Covington rd,Hayman pl,1,Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high rate of speed on convington rd in front of Blach School. Radar confirmed 37 mph in a posted 25 zone. Driver identified and coted,Citation for infraction,2021-11-10 8:50:00,1,
386,2965,11/17/2021 14:36,2021-11-17 14:35:00,5,FALSE,Alicia ave,Almond ave,1,Hispanic/Latino(a),,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in 25mph zone,Warning (verbal or written),2021-11-17 14:35:00,1,
387,3060,12/12/2021 15:46,2021-12-12 15:44:00,5,FALSE,fallen leaf lane,holt ave,1,White,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,11mph in a 25mph,Warning (verbal or written),2021-12-12 15:44:00,1,
388,3100,12/29/2021 13:52,2021-12-29 13:45:00,7,FALSE,Almond,,1,White,,FALSE,65,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45mph in 25mph zone,Citation for infraction,2021-12-29 13:45:00,1,
389,3101,12/29/2021 14:25,2021-12-29 14:07:00,8,FALSE,Almond,Alicia,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44mph in 25mph zone,Citation for infraction,2021-12-29 14:07:00,1,
390,3119,,2022-01-06 4:55:00,2,FALSE,Foothill,Arastradero,1,White,,FALSE,60,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60mph in a 45,Warning (verbal or written),2022-01-06 4:55:00,1,
391,3121,,2022-01-06 5:20:00,8,FALSE,Foothill,Arastradero,1,Hispanic/Latino(a),,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,68mph in 45,Citation for infraction,2022-01-06 5:20:00,1,
392,3137,,2022-01-18 8:52:00,10,FALSE,Almond Ave,Gordon Ave,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Observed vehicle at high rate of speed east on Almond Ave. visual at 40 mph. Radar confirmed 42 in posted 25mph zone. Driver stopped, identified by CA license, cited and released.",Citation for infraction,2022-01-18 8:52:00,2,"42, 25"
393,3139,,2022-01-18 12:55:00,5,FALSE,Almond,El Monte,1,Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Slowed to appx 10-15mph.  Did not stop at or before limit line,Warning (verbal or written),2022-01-18 12:55:00,3,
394,3163,,2022-01-26 9:30:00,10,FALSE,Alma ct,San Antonio rd,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in 35mph zine,Citation for infraction,2022-01-26 9:30:00,1,
395,3168,,2022-01-27 9:00:00,12,FALSE,San Antonio Rd,E. Portala Ave,1,Asian,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver north on San Antonio Rd at visual 50. Lidar confirmed.  50 in posted 45 mph zone. Driver identified and cited.,Citation for infraction,2022-01-27 9:00:00,2,"50, 35"
396,3169,,2022-01-27 9:25:00,10,FALSE,San Antonio Rd,E. Portals Ave,1,White,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver north on San Antonio rd at 50 visual. Speed confirmed by Lidar at 52 mph. Driver identified and cited.,Citation for infraction,2022-01-27 9:25:00,2,"52, 35"
397,3170,,2022-01-27 10:08:00,15,FALSE,San antonio,Alverado,1,Hispanic/Latino(a),,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,52 in 35mph zone and unlicensed,Citation for infraction,2022-01-27 10:08:00,1,
398,3173,,2022-01-28 8:58:00,8,FALSE,Los Altos ave,Surrey,1,Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,43 in 25mph zone,No Action,2022-01-28 8:58:00,1,
399,3184,,2022-02-03 9:40:00,10,FALSE,San Antonio Rd,Alvarado,1,White,,FALSE,35,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Observed driver at visual speed 50 @ 400�. Lidar confirmed 52mph @ 416� on north San Antonio Rd. Driver stopped, cited and released",Citation for infraction,2022-02-03 9:40:00,2,"52, 35"
400,3201,,2022-02-08 10:25:00,20,FALSE,San Antonio Rd,Alvarado,1,White,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high speed 60nph northbound on San Antonio Rd. Lisa confirmed 63mph at 484�. Driver stopped. Verbally identified. Cited and released.,Citation for infraction,2022-02-08 10:25:00,2,"63, 35"
401,3203,,2022-02-08 14:44:00,12,FALSE,Almond Ave,Gordon,1,Hispanic/Latino(a),,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver east on Almond. Visual 40mph. Radar confirmed 41mph. Driver identified by license. Cited and released,Citation for infraction,2022-02-08 14:44:00,2,"41, 25"
402,3210,,2022-02-09 10:01:00,8,FALSE,San Antonio rd,Alverado,1,White,,FALSE,65,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,52 in 35mph zone,Citation for infraction,2022-02-09 10:01:00,1,
403,3223,,2022-02-11 8:10:00,10,FALSE,Foothill Expwy,Grant,1,Middle Eastern or South Asian,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62mph in a 45,Citation for infraction,2022-02-11 8:10:00,1,
404,3225,,2022-02-11 8:55:00,8,FALSE,St. Joseph,Foothill Expwy,1,Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,64mph in 45,Citation for infraction,2022-02-11 8:55:00,1,
405,3264,,2022-02-17 9:04:00,5,FALSE,Covington ave,Eastwood,1,White,,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42 in 25mph zone,Citation for infraction,2022-02-17 9:04:00,1,
406,3266,,2022-02-17 11:10:00,8,FALSE,Showers,El Camino real,1,Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50mph in 35,Citation for infraction,2022-02-17 11:10:00,1,
407,3267,,2022-02-17 8:40:00,10,FALSE,Covington Rd,Batman pl,1,White,,FALSE,18,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at visual of 40 mph in posted 25 zone. Radar confirmed 40 mph. Driver cited and released. Identified by license,Citation for infraction,2022-02-17 8:40:00,2,"40, 25"
408,3268,,2022-02-17 9:18:00,9,FALSE,Covington Rd,Batman Pl,1,Asian,,FALSE,38,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver on Covington Rd visual 40 mph. Radar confirmed 42mph in 25 zone driver identified. Cited and released,Citation for infraction,2022-02-17 9:18:00,2,"42, 25"
409,3278,,2022-02-19 6:48:00,5,FALSE,fremont ave,fallen leaf ln,1,Asian,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45 in a 30mph,Warning (verbal or written),2022-02-19 6:48:00,1,
410,3319,,2022-02-25 9:28:00,10,FALSE,San Antonio Rd,Alvarado,1,White,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed vehicle at visual speed 50 mph. Lidar confirmed 52 mph. On San Antonio Rd. Northbound. Driver stopped and identified. Driver cited and released.,Citation for infraction,2022-02-25 9:28:00,2,"52, 35"
411,3322,,2022-02-27 15:10:00,8,FALSE,El Camino real,Del medio,1,Hispanic/Latino(a),,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,57mph in 35,Citation for infraction,2022-02-27 15:10:00,1,
412,3348,,2022-03-02 9:03:00,7,FALSE,Truman,Havenhurst,1,Asian,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42 in 25mph zone,Citation for infraction,2022-03-02 9:03:00,1,
413,3350,,2022-03-02 9:40:00,15,FALSE,Truman,Elmhurst,1,Hispanic/Latino(a),,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver visual speed 40mph. Radar confirmed 44mph. Driver stopped and cited. No license. Released,Citation for infraction,2022-03-02 9:40:00,2,"44,25"
414,3352,,2022-03-04 9:04:00,5,FALSE,miramonte ave,berry ave,1,Asian,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45 in a 25mph,Warning (verbal or written),2022-03-04 9:04:00,1,
415,3399,,2022-03-14 9:00:00,5,FALSE,Foothill Expressway,El Monte Avenue,1,Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Paced vehicle for an extended period of time at 60-62 mph on a 45mph roadway,Warning (verbal or written),2022-03-14 9:00:00,2,"62, 45"
416,4402,,2022-03-15 9:00:00,12,FALSE,San Antonio Rd,Alvarado,1,White,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at visual 50 mph. Lidar confirmed 51 mph on north San Antonio Rd. Driver stopped. Cited and released,No Action,2022-03-15 9:00:00,2,"51, 35"
417,4442,,2022-03-21 23:47:00,5,FALSE,los altos ave,el camino real,1,White,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45mph in a 25mph,Warning (verbal or written),2022-03-21 23:47:00,1,
418,4443,,2022-03-22 2:43:00,5,FALSE,foothill expy,el monte ave,1,White,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,65mph in a 45mph,Warning (verbal or written),2022-03-22 2:43:00,1,
419,4452,,2022-03-23 0:32:00,5,FALSE,springer ave,covington rd,1,White,,FALSE,22,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in a 25mph,Warning (verbal or written),2022-03-23 0:32:00,1,
420,4460,,2022-03-23 21:04:00,5,FALSE,San Antonio rd,Coronado ave,1,Asian,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,46 mph is a 35 zone,Warning (verbal or written),2022-03-23 21:04:00,1,
421,4506,,2022-03-31 10:00:00,8,FALSE,W Edith ave,View st,1,Middle Eastern or South Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,44 in 25mph zone,Citation for infraction,2022-03-31 10:00:00,1,
422,4511,,2022-04-01 7:44:00,10,FALSE,San Antonio Rd,Alvarado,1,White,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high speed visual (50) Lidar confirmed 50 mph north on San Antonio Rd. Driver stopped and identified by license. Cited and released,Citation for infraction,2022-04-01 7:44:00,2,"50, 35"
423,4516,,2022-04-01 9:05:00,10,FALSE,W. Edith Ave,Second Street,1,White,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver west on W.Edith Ave at 40 mph radar confirmed 41 westbound. Driver stopped and identified. Cited and released.,Citation for infraction,2022-04-01 9:05:00,2,"41, 25"
424,4534,,2022-04-08 13:30:00,5,FALSE,Springer,Rosita,1,Hispanic/Latino(a),,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,53mph in 30mph zone,Warning (verbal or written),2022-04-08 13:30:00,1,
425,4562,,2022-04-15 10:00:00,12,FALSE,El Camino Real,Monroe,1,Middle Eastern or South Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high speed east on El Camino Real visual of 53mph. Radar confirmed with steady pitch 57 mph. Driver turned right on Los Altos Ave. driver stopped. Identified. Cited and released,Citation for infraction,2022-04-15 10:00:00,2,"57, 35"
426,4570,,2022-04-18 8:38:00,5,FALSE,Fremont,Altos oaks,1,Black/African American,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45mph in a 25 mph zone,Warning (verbal or written),2022-04-18 8:38:00,1,
427,4578,,2022-04-19 9:33:00,7,FALSE,Covington rd,Eastwood dr,1,White,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in 25 zone,Citation for infraction,2022-04-19 9:33:00,1,
428,4579,,2022-04-19 9:35:00,10,FALSE,Covington Rd,Batman Pl,1,Asian,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high speed (40 in 25 zone) in front of schools. Radar confirm 40mph. Driver identified. Cited and released,Citation for infraction,2022-04-19 9:35:00,2,"40, 25"
429,4580,,2022-04-19 9:30:00,9,FALSE,Covington,E rose,1,Hispanic/Latino(a),,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph zone,Citation for infraction,2022-04-19 9:30:00,1,
430,4584,,2022-04-19 14:32:00,8,FALSE,Almond ave,,1,White,,FALSE,17,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,39 in 25mph on almond,Citation for infraction,2022-04-19 14:32:00,1,
431,4585,,2022-04-19 14:50:00,9,FALSE,Almond,Doud,1,Middle Eastern or South Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,45mph in 25mph zone,Citation for infraction,2022-04-19 14:50:00,1,
432,4586,,2022-04-19 15:06:00,10,FALSE,Almond ave,,1,Middle Eastern or South Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42 in 25mph zone,Citation for infraction,2022-04-19 15:06:00,1,
433,4588,,2022-04-20 8:32:00,12,FALSE,San Antonio,Alvarado,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver north on San Antonio Rd. Visual 50 mph. Lidar confirmed 51 mph at 318�. Driver stopped. Identified and cited,Citation for infraction,2022-04-20 8:32:00,2,"51, 35"
434,4589,,2022-04-20 9:21:00,8,FALSE,Springer rd,,1,Middle Eastern or South Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,46mph in a 30mph zone,Citation for infraction,2022-04-20 9:21:00,1,
435,4590,,2022-04-20 10:28:00,10,FALSE,Covington,,1,White,,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,41mph in 25mph residential zone,Citation for infraction,2022-04-20 10:28:00,1,
436,4591,,2022-04-20 13:32:00,12,FALSE,Covington Rd,Batman Pl,1,White,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver east on Covington Rd. Visual 40mph. Radar 42mph. Driver stopped and identified. Cited and released,Citation for infraction,2022-04-20 13:32:00,2,"42, 25"
437,4592,,2022-04-20 14:03:00,10,FALSE,Covington rd,Eastwood,1,Middle Eastern or South Asian,,FALSE,60,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in a 25mph zone,Citation for infraction,2022-04-20 14:03:00,1,
438,4593,,2022-04-20 14:13:00,10,FALSE,Covington Rd,Batman Pl,1,White,,FALSE,65,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver east on Covington Rd. Visual 40 mph Radar 40 mph. Driver stopped and identified. Cited and released,Citation for infraction,2022-04-20 14:13:00,2,"40, 25"
439,4595,,2022-04-22 8:28:00,10,FALSE,Covington Rd,Bellevue Ct,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver west on Covington Rd near Bellevue Ct. at visual 40 mph. Radar confirmed 36 mph. Driver stopped. City and released,Citation for infraction,2022-04-22 8:28:00,2,"36, 25"
440,4613,,2022-04-26 8:50:00,10,FALSE,Los Altos Ave,Spagnoli Ct,1,Middle Eastern or South Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at visual speed of 40 in posted15 mph school zone on Los Altos Ave.  radar confirmed 38mph. Driver stopped. Driver warned and released.,Warning (verbal or written),2022-04-26 8:50:00,2,"38, 15"
441,4623,,2022-04-28 9:38:00,40,FALSE,W. Edith Ave,Oak,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver at high speed (visual 40in posted 25 zone) radar confirmed 41 mph west on W.Edith Ave. driver stopped and identified by Brazil identification. Driver suspended. Driver cited and released,Citation for infraction,2022-04-28 9:38:00,2,"41, 25"
442,4625,,2022-04-28 15:10:00,8,FALSE,Almond,Sunkist,1,Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42mph in a 25mph residential zone,Citation for infraction,2022-04-28 15:10:00,1,
443,4637,,2022-05-02 23:44:00,10,FALSE,san antonio rd,jordan ave,1,White,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55 in a 35mph,Citation for infraction; Warning (verbal or written),2022-05-02 23:44:00,1,
444,4641,,2022-05-03 10:39:00,9,FALSE,San Antonio,Edith,1,Asian,,FALSE,65,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,59mph in 35mph zone,Citation for infraction,2022-05-03 10:39:00,1,
445,4665,,2022-05-11 15:15:00,10,FALSE,Oak,Malbarogh,1,Hispanic/Latino(a),Speech impairment or limited use of language,TRUE,18,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42 mph in 25mph residential zone,Citation for infraction; Citation for infraction,2022-05-11 15:15:00,1,
446,4668,,2022-05-12 9:44:00,8,FALSE,Foothill exp,Main st,1,Middle Eastern or South Asian,,FALSE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Paced 67mph in 45 zone,Citation for infraction,2022-05-12 9:44:00,1,
447,4673,,2022-05-14 23:32:00,10,FALSE,NB 280,Page Mill,1,Middle Eastern or South Asian,,FALSE,25,Male,No,FALSE,,Person removed from vehicle by order,,,,,Traffic Violation,Moving Violation,115 mph in 65 mph zone on freeway,Citation for infraction,2022-05-14 23:32:00,2,"115, 65"
448,4674,,2022-05-16 9:10:00,5,FALSE,Covington,,1,Asian,,FALSE,65,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40mph in 25mph zone,Warning (verbal or written),2022-05-16 9:10:00,1,
