,stop_id,entry/update time,date_time,duration,call_for_service,location,intersection,PID,race,perceivedDisability,limited_english,age,gender,lgbt,genderNonconforming,evidence_found,actions_taken,personSearchGiven,propertySearchGiven,basis_for_search,basisForSearchExplanation,reason_for_stop,reasonForStopDetail,reasonForStopExplanation,result,entryUpdateTime,Type,speed
254,4755,,2022-05-26 13:32:00,5,FALSE,MAGDALENA,SUMMERHILL,1,White,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,DRIVER WAS DRIVING AT APPROXIMATELY 60MPH ON FOOTHILL AND AT LEAST 45MPH ON MAGDALENA.  WAS UNABLE CITE DUE TO INABILITY TO PACE AND OBTAIN AN EXACT OR ACCURATE RATE OF SPEED.  WARNED FOR 22349,Warning (verbal or written),2022-05-26 13:32:00,2,"60, 45"
255,4780,,2022-05-31 13:21:00,20,FALSE,FOOTHILL EXPRESSWAY,EL MONTE,1,Middle Eastern or South Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,SUBJECT DROVE VEHICLE THAT WAS REGISTERED AS PNO AND WAS EXPIRED SINCE 11-2021.,Citation for infraction,2022-05-31 13:21:00,3,
256,4788,,2022-06-01 17:26:00,5,FALSE,Almond,Alicia,1,White,,FALSE,18,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,U-turn over double yellow with vehicle within 200 ft,Warning (verbal or written),2022-06-01 17:26:00,3,
257,4795,,2022-06-06 10:11:00,5,FALSE,Main,State,1,Asian,,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,8.04.145 LAMC - u- turn prohibited down town.  Vehicle mad a u-turn over double yellow lines downtown,Warning (verbal or written),2022-06-06 10:11:00,3,
258,4812,,2022-06-11 21:56:00,15,FALSE,Foothill,Magdalena,1,Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60 in a 45,Citation for infraction,2022-06-11 21:56:00,1,
259,4814,,2022-06-12 18:50:00,10,FALSE,FOOTHILL,EL MONTE,1,Hispanic/Latino(a),,TRUE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,WAS DRIVING APPROXIMATELY 60MPH IN A 45MPH ZONE.,Warning (verbal or written),2022-06-12 18:50:00,1,
260,4850,,2022-07-11 23:45:00,10,FALSE,MIRAMONTE,EL CAMINO REAL,1,Middle Eastern or South Asian,,FALSE,17,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,SUBJECT WAS SPEEDING IN EXCESS OF 60MPH IN A 35MPH ZONE.  WAS PACED AT APPROXIMATELY 60MPH AND WAS CITED FOR 50MPH.,Citation for infraction,2022-07-11 23:45:00,2,"60, 35"
261,4894,,2022-07-30 9:21:00,5,FALSE,Covington,Miramonte,1,Asian,,TRUE,40,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Rolled through 4 way stop,Warning (verbal or written),2022-07-30 9:21:00,3,
262,4933,,2022-08-10 14:10:00,6,FALSE,Foothill Expwy,Springer,1,Hispanic/Latino(a),,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60 in a 45,Warning (verbal or written),2022-08-10 14:10:00,1,
263,4961,,2022-08-15 8:29:00,30,FALSE,,Jardin/Alicia,1,Hispanic/Latino(a),,FALSE,14,Male,No,FALSE,,Curbside detention; Person removed from vehicle by order; Vehicle impounded,,,,,Traffic Violation,Moving Violation,Driver did not yield to approximately 5 minors walking in the crosswalk to Los Altos High School,Citation for infraction,2022-08-15 8:29:00,3,
264,4966,,2022-08-16 9:04:00,10,FALSE,Almond Ave,Gordon Ave,1,White,,FALSE,55,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Observed driver at high speed on almond. Visual 40. Radar confirmed 42 in a posted 25 zone. Driver stopped, cited and released",Citation for infraction,2022-08-16 9:04:00,2,"42, 25"
265,5000,,2022-08-19 22:33:00,7,FALSE,FOOTHILL,VINEYARD,1,White,,FALSE,22,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,SUBJECT WAS DRIVING 65 IN A 45MPH ZONE THEY WERE WARNED FOR THE SPEEDING.,Warning (verbal or written),2022-08-19 22:33:00,1,
266,5001,,2022-08-20 20:17:00,11,FALSE,Foothill,Grant,1,Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60 in a 45,Citation for infraction,2022-08-20 20:17:00,1,
267,5005,,2022-08-21 6:31:00,5,FALSE,foothill expr,springer,1,Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60 on foothill,Warning (verbal or written),2022-08-21 6:31:00,2,"60,45"
268,5006,,2022-08-21 13:51:00,15,FALSE,springer,fremont,1,White,,FALSE,45,Female,No,FALSE,,Curbside detention; Person removed from vehicle by order; Search of person was conducted; Search of property was conducted,,,Condition of parole / probation/ PRCS / mandatory supervision,,Traffic Violation,Moving Violation,speed 57 on foothill,Warning (verbal or written),2022-08-21 13:51:00,2,"57,45"
269,5023,,2022-08-25 8:48:00,12,FALSE,Miramonte Ave,Altos Oaks Dr,1,Middle Eastern or South Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver drive to left of double yellow lines past (approx 3 vehicles) to make left onto Altos Oaks. Driver identified. Cited and released,Citation for infraction,2022-08-25 8:48:00,3,
270,5051,,2022-08-29 15:05:00,8,FALSE,Grant,Foothill,1,White,,FALSE,20,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62 in a 45,Citation for infraction,2022-08-29 15:05:00,1,
271,5054,,2022-08-29 16:00:00,8,FALSE,Foothill Expwy,Grant rd,1,Asian,,TRUE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60 in 45,Citation for infraction,2022-08-29 16:00:00,1,
272,5084,,2022-09-02 23:11:00,15,FALSE,Foothill,San Antonio,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60 in a 45,Citation for infraction,2022-09-02 23:11:00,1,
273,5107,,2022-09-07 23:21:00,9,FALSE,Cuesta,Gabilan,1,Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40 in a 25,Citation for infraction,2022-09-07 23:21:00,1,
274,5108,,2022-09-08 17:20:00,9,FALSE,Main,State,1,Middle Eastern or South Asian,Speech impairment or limited use of language,TRUE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,8.04.147 LAMC - left turns prohibited downtown,Citation for infraction,2022-09-08 17:20:00,3,
275,5109,,2022-09-08 17:30:00,8,FALSE,Main,State,1,Middle Eastern or South Asian,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,8.04.147 LAMC - u turn prohibited downtown,Citation for infraction,2022-09-08 17:30:00,3,
276,5111,,2022-09-08 19:09:00,8,FALSE,Main,Third,1,White,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,8.04.147 LAMC- left turn prohibited downtown,Citation for infraction; Warning (verbal or written),2022-09-08 19:09:00,3,
277,5113,,2022-09-08 19:48:00,10,FALSE,Main,Third,1,White,,FALSE,70,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,8.04.147 LAMC - left turn prohibited downtown,Citation for infraction,2022-09-08 19:48:00,3,
278,5122,,2022-09-10 16:46:00,8,FALSE,Main,State,1,Middle Eastern or South Asian,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,8.04.147LAMC - left turn prohibited downtown,Citation for infraction,2022-09-10 16:46:00,3,
279,5123,,2022-09-10 17:00:00,8,FALSE,Main,State,1,Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,8.04.147 LAMC - left turn prohibited downtown,Citation for infraction,2022-09-10 17:00:00,3,
280,5124,,2022-09-10 17:32:00,10,FALSE,Main,State,1,White,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,8.04.147 LAMC - left turn prohibited downtown,Citation for infraction,2022-09-10 17:32:00,3,
281,5126,,2022-09-10 19:37:00,25,FALSE,Main,State,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation," 8.04.145 LAMC - u turn prohibited downtown.   Mae turn over double yellow lines. Tinted windows, no front license plate , registration paperwork not in veh.  Possible false tabs.",Citation for infraction; Warning (verbal or written); Warning (verbal or written); Warning (verbal or written); Warning (verbal or written),2022-09-10 19:37:00,3,
282,5127,,2022-09-10 20:19:00,5,FALSE,Main,State,1,Middle Eastern or South Asian,,FALSE,80,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,8.04.145 LAMC -  u turn prohibited downtown,Citation for infraction,2022-09-10 20:19:00,3,
283,5136,,2022-09-13 18:51:00,3,FALSE,El Camino real,Showers,1,Middle Eastern or South Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50 in a 35,Warning (verbal or written),2022-09-13 18:51:00,1,
284,5141,,2022-09-14 23:26:00,6,FALSE,Springer road,Berry ave,1,Black/African American,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,62 in a 45 zone,Warning (verbal or written),2022-09-14 23:26:00,1,
285,5144,,2022-09-16 18:39:00,4,FALSE,,Second Street/Lyell,1,White,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,stop sign violation 2nd/Whitney,No Action,2022-09-16 18:39:00,3,
286,5145,,2022-09-16 19:05:00,18,FALSE,,Second St/Lyell,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,stop sign violation at 2nd/Whitney,No Action,2022-09-16 19:05:00,3,
287,5169,,2022-09-20 0:37:00,5,FALSE,ecr,clark,1,Hispanic/Latino(a),,TRUE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,47 in 35,Warning (verbal or written),2022-09-20 0:37:00,1,
288,5176,,2022-09-20 18:15:00,5,FALSE,miramonte,berry,1,White,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,37 in 25,Warning (verbal or written),2022-09-20 18:15:00,1,
289,5184,,2022-09-21 14:40:00,8,FALSE,Grant,Foothill Expwy,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60 in a 45,Citation for infraction,2022-09-21 14:40:00,1,
290,5210,,2022-09-26 10:01:00,3,FALSE,Foothill,El monte,1,Middle Eastern or South Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55 in 45,Warning (verbal or written),2022-09-26 10:01:00,1,
291,5229,,2022-09-29 23:50:00,5,FALSE,ecr,cesano,1,Middle Eastern or South Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,49 in 35 on ecr,Warning (verbal or written),2022-09-29 23:50:00,1,
292,5247,,2022-10-03 23:14:00,5,FALSE,ecr,escuela,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,47 on ecr,Warning (verbal or written),2022-10-03 23:14:00,2,"47, 35"
293,5270,,2022-10-07 22:04:00,45,FALSE,CUESTA,EL MONTE,1,Hispanic/Latino(a),,TRUE,21,Male,No,FALSE,,Curbside detention; Handcuffed or flex cuffed; Patrol car detention; Person removed from vehicle by order; Search of person was conducted; Search of property was conducted,,,Incident to arrest; Vehicle inventory,SEARCH OF SUSPECT AND SUSPECT VEHICLE WAS CONDUCTED DUE TO SEARCH INCIDENT TO ARREST AND VEHICLE INVENTORY AS WELL.; SEARCH OF SUSPECT AND SUSPECT VEHICLE WAS CONDUCTED DUE TO SEARCH INCIDENT TO ARREST AND VEHICLE INVENTORY AS WELL.,Traffic Violation,Moving Violation," TRAFFIC WAS CONDUCTED FOR CVC 22350 CUESTA AT EL MONTE.  A WANT/ WARRANTS CHECK OF DRIVER REVEALED A $15,000 WARRANT FOR MULTIPLE CVC CHARGES.  THE DRIVER WAS BOOKED ON THE WARRANT.",Custodial Arrest pursuant to outstanding warrant; Warning (verbal or written),2022-10-07 22:04:00,3,
294,5271,,2022-10-08 4:20:00,8,FALSE,Foothill,St Joseph,1,White,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Approx 65 in 45 zone,Warning (verbal or written),2022-10-08 4:20:00,1,
295,5282,,2022-10-14 16:56:00,2,FALSE,Springer,Paco,1,White,,FALSE,52,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40 in a 30,Warning (verbal or written),2022-10-14 16:56:00,1,
296,5296,,2022-10-18 21:30:00,5,FALSE,FOOTHILL EXPRESSWAY,HIGHWAY 280,1,Middle Eastern or South Asian,,FALSE,28,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,DRIVER WAS GOING UPWARDS OF 65MPH ON FOOTHILL EXPRESSWAY.,Warning (verbal or written),2022-10-18 21:30:00,2,"65,45"
297,5303,,2022-10-19 14:30:00,8,FALSE,Altos Oaks,Fremont,1,Hispanic/Latino(a),,FALSE,80,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,61 in a 45,Citation for infraction,2022-10-19 14:30:00,1,
298,5305,,2022-10-19 15:00:00,3,FALSE,Foothill,Springer,1,Asian,,FALSE,18,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,65 in a 45,Warning (verbal or written),2022-10-19 15:00:00,1,
299,5317,,2022-10-21 21:43:00,6,FALSE,los altos ave,margarita ct,1,Hispanic/Latino(a),,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,vehicle stopped in middle of roadway for 10-15 seconds blocking traffic,Warning (verbal or written),2022-10-21 21:43:00,2,"0, 25"
300,5363,,2022-10-31 18:50:00,5,FALSE,elmonte,ALMOND,1,White,,FALSE,30,Female,Yes,FALSE,,,,,,,Traffic Violation,Moving Violation,40IN25,Warning (verbal or written),2022-10-31 18:50:00,1,
301,5365,,2022-11-01 21:29:00,4,FALSE,FOOTHILL EXPRESSWAY,EL MONTE,1,Middle Eastern or South Asian,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,VEHICLE FAILED TO STOP AT THE RED LIGHT FOR A RIGHT HAND TURN.  VEHICLE STOPPED IN THE MIDDLE OF THE INTERSECTION AND WAS WARNED FOR 21453(C).,Warning (verbal or written),2022-11-01 21:29:00,3,
302,5373,,2022-11-02 4:00:00,5,FALSE,fremont,manor,1,Asian,,FALSE,50,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation," 47 in 25, 45 in 25, 40 in 25",Warning (verbal or written),2022-11-02 4:00:00,2,"47, 25"
303,5389,,2022-11-05 19:56:00,12,FALSE,LOS ALTOS AVE,EDITH AVE,1,Middle Eastern or South Asian,,FALSE,58,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation," DRIVER WAS TRAVELING WESTBOUND ON EDITH, AND FAILED TO STOP AT THE REDLIGHT AT THE INTERSECTION WITH LOS ALTOS AVENUE, NEARLY COLLIDING WITH MY PATROL VEHICLE.  DRIVER WAS CITED FOR CVC 21453A.",Citation for infraction,2022-11-05 19:56:00,3,
304,5393,,2022-11-05 23:53:00,7,FALSE,SAN ANTONIO,SEVILLA,1,Hispanic/Latino(a),,TRUE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,SUBJECT WAS PACED FOR APPROXIMATELY 0.5 MILES DOING A MINIMUM OF 50MPH IN A 35 ZONE.  WAS WARNED FOR SPEED.,Warning (verbal or written),2022-11-05 23:53:00,2,"50, 35"
305,5396,,2022-11-06 1:22:00,5,FALSE,springer,rose,1,White,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40 in 30 springer,Warning (verbal or written),2022-11-06 1:22:00,1,
306,5400,,2022-11-06 22:41:00,5,FALSE,springer,rose,1,White,,FALSE,18,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,40 in 30on springer,Warning (verbal or written),2022-11-06 22:41:00,1,
307,5413,,2022-11-09 17:30:00,2,FALSE,FOOTHILL,MIRAMONTE,1,Middle Eastern or South Asian; Native American,,FALSE,45,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,65 IN A 45,Warning (verbal or written),2022-11-09 17:30:00,1,
308,5416,,2022-11-09 17:40:00,5,FALSE,sevilla,san antonio,1,White,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,speeding 45 on sar,Warning (verbal or written),2022-11-09 17:40:00,2,"45, 35"
309,5424,,2022-11-10 2:07:00,5,FALSE,los altos ave,mt hamilton,1,Middle Eastern or South Asian,,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,speeding la ave 40,Warning (verbal or written),2022-11-10 2:07:00,2,"40, 25"
310,5425,,2022-11-10 2:56:00,5,FALSE,foothill,arboretum,1,Middle Eastern or South Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55 on fte,Warning (verbal or written),2022-11-10 2:56:00,2,"55, 45"
311,5426,,2022-11-10 3:55:00,5,FALSE,lloyd,el monte,1,Middle Eastern or South Asian,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,speeding on almond 35,Warning (verbal or written),2022-11-10 3:55:00,2,"35, 25"
312,5427,,2022-11-10 4:26:00,5,FALSE,FOOTHILL EXPRESSWAY,GRANT ROAD,1,White,,FALSE,60,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,SUBJECT WAS DRIVING 65MPH IN A 45 MPH ZONE.  THERE WAS MINIMAL TRAFFIC SO SUBJECT WAS WARNED FOR THE SPEEDING.,Warning (verbal or written),2022-11-10 4:26:00,1,
313,5431,,2022-11-10 18:43:00,10,FALSE,SAN ANTONIO,ALMA COURT,1,White,,FALSE,16,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,SUBJECT WAS DRIVING NORTH ON SAN ANTONIO ROAD SWERVING IN BETWEEN TRAFFIC WITHOUT SIGNALING AND SPEEDING.  WAS WARNED FOR CVC 22350 AND CITED FOR CVC 22107.,Citation for infraction; Warning (verbal or written),2022-11-10 18:43:00,3,
314,5442,,2022-11-10 22:28:00,7,FALSE,FOOTHILL EXPRESSWAY,EL MONTE,1,Hispanic/Latino(a),,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,DRIVER HAD JUST EXITED HIGHWAY 280 ONTO EL MONTE.  WAS SPEEDING BUT COULD NOT DETERMINE OR PROPERLY PACE.  VEHICLE SHOWED 2021 REGISTRATION BUT IT WAS CLEAR/CURRENT.  WAS WARNED FOR BOTH.,Warning (verbal or written); Warning (verbal or written),2022-11-10 22:28:00,3,
315,5493,,2022-11-19 1:34:00,10,FALSE,foothill,280,1,Middle Eastern or South Asian,,FALSE,30,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,speeding on foothill failure to yield until 280/85,Warning (verbal or written),2022-11-19 1:34:00,3,
316,5504,,2022-11-20 1:26:00,5,FALSE,miramonte,gest,1,Middle Eastern or South Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,swerved into #2 lane from #1 lane in front of me with no signal,Warning (verbal or written),2022-11-20 1:26:00,3,
317,5509,,2022-11-20 5:08:00,10,FALSE,el camino real,rengstorff,1,White,,FALSE,20,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50 in 35,Warning (verbal or written),2022-11-20 5:08:00,1,
318,5510,,2022-11-20 3:48:00,15,FALSE,fremont,fallenleaf,1,Middle Eastern or South Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,46 in 30,Citation for infraction; Warning (verbal or written),2022-11-20 3:48:00,1,
319,5513,,2022-11-20 21:09:00,5,FALSE,FOOTHILL EXPRESSWAY,SAN ANTONIO ROAD,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,SUBJECT WAS DRIVING WESTBOUND ON FOOTHILL.  ONCE I WAS ABLE TO PACE THE VEHICLE FOR APPROXIMATELY O.5 MILES HE WAS DRIVING AT 55-60 MPH IN A 45MPH ZONE.  WARNED FOR THE SPEEDING.,Warning (verbal or written),2022-11-20 21:09:00,2,"60, 45"
320,5516,,2022-11-20 21:42:00,10,FALSE,EL MONTE,HAWTHORNE,1,Hispanic/Latino(a),,TRUE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,DRIVER BLEW THROUGH THE INTERSECTION OF EL MONTE AND CLARK AVE WITHOUT SLOWING OR STOPPING AT THE STOP SIGN.  DRIVER SPOKE NO ENGLISH AND HAD NO CONCEPT OR IDEA OF WHAT I WAS SAYING.  HE WAS WARNED FOR CVC 22450.,Warning (verbal or written),2022-11-20 21:42:00,3,
321,5536,,2022-11-23 23:05:00,10,FALSE,el monte,s. clark,1,Pacific Islander,,FALSE,25,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,35 on almond,Warning (verbal or written),2022-11-23 23:05:00,2,"35, 25"
322,5538,,2022-11-23 23:57:00,15,FALSE,foothill,san antonio,1,White,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation," 90 on foothill, tailgating, weaving in and out of lanes no signaling",In-field cite and release,2022-11-23 23:57:00,2,"90, 45"
323,5558,,2022-11-29 0:45:00,10,FALSE,foothill,st joseph,1,White,,FALSE,19,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,paced at 60 in 45,Citation for infraction; Warning (verbal or written),2022-11-29 0:45:00,1,
324,5561,,2022-11-29 3:32:00,5,FALSE,fremont,echo,1,Middle Eastern or South Asian,Deafness or difficulty hearing,FALSE,60,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,32 in a 25,Warning (verbal or written),2022-11-29 3:32:00,1,
325,5582,,2022-11-30 23:38:00,8,FALSE,Miramonte Ave,Alegre,1,Hispanic/Latino(a),,FALSE,55,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Observed driver speeding on Miramonte Ave (40 in 25) stopped and identified. Warned and released,Warning (verbal or written),2022-11-30 23:38:00,1,
326,5614,,2022-12-06 22:16:00,10,FALSE,san antonio,portola,1,Middle Eastern or South Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,speeding 65 on sar,Citation for infraction; Citation for infraction,2022-12-06 22:16:00,2,"65, 35"
327,5617,,2022-12-07 3:56:00,5,FALSE,foothill,el monte,1,Middle Eastern or South Asian,,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,no signaling x3,Warning (verbal or written),2022-12-07 3:56:00,3,
328,5646,,2022-12-14 9:20:00,10,FALSE,El Monte,University,1,Hispanic/Latino(a),,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation," Driver made right turn on red arrows. 3 red arrows, 3 no right on red signs posted",Citation for infraction,2022-12-14 9:20:00,3,
329,5647,,2022-12-14 9:30:00,10,FALSE,San Antonio,Pine,1,Hispanic/Latino(a),,FALSE,25,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Speeding. 53 in a 35,Citation for infraction,2022-12-14 9:30:00,1,
330,5648,,2022-12-14 9:40:00,12,FALSE,El Monte,University,1,Hispanic/Latino(a),,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Driver turned right on red arrows.  3 red arrows 3 no right on red signs posted.  Reg exp 11/2022,Citation for infraction; Warning (verbal or written),2022-12-14 9:40:00,3,
331,5653,,2022-12-14 15:30:00,4,FALSE,San antonio,E portola,1,White,,FALSE,60,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50 in a 35,Warning (verbal or written),2022-12-14 15:30:00,1,
332,5656,,2022-12-14 15:15:00,8,FALSE,El Monte,Woodstock,1,White,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Right turn on three red arrows and 3 no right on red signs,Citation for infraction; Warning (verbal or written),2022-12-14 15:15:00,3,
333,5708,,2022-12-21 0:30:00,10,FALSE,el camino real,el monte,1,Asian,,FALSE,30,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,approx 60 in 45,Warning (verbal or written),2022-12-21 0:30:00,1,
334,5711,,2022-12-21 8:00:00,12,FALSE,El Monte,University,1,Hispanic/Latino(a),Speech impairment or limited use of language,TRUE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,Ran red arrow.   3 red arrows 3 no right on red signs posted,Citation for infraction,2022-12-21 8:00:00,3,
335,5720,,2022-12-22 3:18:00,4,FALSE,HOMESTEAD,85,1,Middle Eastern or South Asian,,FALSE,40,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,50 IN 35,Warning (verbal or written),2022-12-22 3:18:00,1,
336,5729,,2022-12-27 23:09:00,13,FALSE,FOOTHILL EXPRESSWAY,SPRINGER,1,White,,FALSE,36,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation," DROVE UP NEXT TO THE VEHICLE AND OPENLY SAW THEDRIVER ON HIS CELLPHONE.  FOLLOWED THE VEHICLE FOR APPROXIMATELY 1 MILE, WHICH CONTINUED TO SWERVE AND DRIVER NEVER GOT OFF HIS PHONE.  HE WAS CITED FOR USING CELLPHONE WHILE DRIVING.",Citation for infraction,2022-12-27 23:09:00,3,
337,5741,,2022-12-31 18:48:00,5,FALSE,san antonio,alvarado,1,Asian,,FALSE,35,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55 in 35 zone,Warning (verbal or written),2022-12-31 18:48:00,1,
338,5788,,2023-01-10 21:23:00,5,FALSE,san antonio,foothill,1,White," Intellectual or developmental disability, including dementia",FALSE,23,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,42 downtown,Citation for infraction,2023-01-10 21:23:00,2,"42, 25"
339,5795,,2023-01-12 17:00:00,2,FALSE,foothill,el monte,1,White,,FALSE,16,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,60 in 45,Warning (verbal or written),2023-01-12 17:00:00,1,
340,5882,,2023-01-29 23:53:00,10,FALSE,ecr,distel,1,Hispanic/Latino(a),,TRUE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,48 on ecr,Citation for infraction,2023-01-29 23:53:00,2,"48, 35"
341,5892,,2023-01-31 15:20:00,8,FALSE,FOOTHILL,MAGDALENA,1,Asian,,FALSE,60,Female,No,FALSE,,,,,,,Traffic Violation,Moving Violation,67MPH IN 45,Citation for infraction,2023-01-31 15:20:00,1,
342,5894,,2023-01-31 15:45:00,8,FALSE,FOOTHILL,MAGDALENA,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,68MPH IN 45,Citation for infraction,2023-01-31 15:45:00,1,
343,5916,,2023-02-02 22:25:00,10,FALSE,avalon,edith,1,Asian,,FALSE,45,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,43 in 25,Warning (verbal or written),2023-02-02 22:25:00,1,
344,5925,,2023-02-04 0:06:00,5,FALSE,FOOTHILL EXP,SPRINGER,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,PACED AT 60 IN 45,Warning (verbal or written),2023-02-04 0:06:00,1,
345,5932,,2023-02-06 20:16:00,5,FALSE,FOOTHILL EXPRESSWAY,EL MONTE,1,White,,FALSE,50,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,DRIVER WAS GOING 62 IN A 45.  WAS WARNED FOR SPEEDING.,Warning (verbal or written),2023-02-06 20:16:00,1,
346,5944,,2023-02-07 19:29:00,2,FALSE,alvarado,sas antonio,1,Hispanic/Latino(a),,FALSE,17,Male,No,FALSE,,,,,,,Traffic Violation,Moving Violation,55  in a 35,Warning (verbal or written),2023-02-07 19:29:00,1,
